date,datetime,open,high,low,close,volume
2024-09-18 16:00:00+00:00,2024-09-18 16:00:00+00:00,59430.0,63509.1,59179.7,63156.2,15420.86960007
2024-09-19 16:00:00+00:00,2024-09-19 16:00:00+00:00,63157.6,64142.8,62574.5,63160.0,10327.60817316
2024-09-20 16:00:00+00:00,2024-09-20 16:00:00+00:00,63159.9,63305.0,62338.0,63170.1,3592.07454688
2024-09-21 16:00:00+00:00,2024-09-21 16:00:00+00:00,63170.2,63569.1,62466.5,62656.1,3103.59017277
2024-09-22 16:00:00+00:00,2024-09-22 16:00:00+00:00,62656.0,64750.0,62364.8,63616.1,8345.56881174
2024-09-23 16:00:00+00:00,2024-09-23 16:00:00+00:00,63616.0,63950.0,62702.3,63160.0,6765.75462495
2024-09-24 16:00:00+00:00,2024-09-24 16:00:00+00:00,63161.0,64822.2,63093.1,63499.0,8036.96094038
2024-09-25 16:00:00+00:00,2024-09-25 16:00:00+00:00,63499.3,65556.6,62671.0,65233.0,8922.74440583
2024-09-26 16:00:00+00:00,2024-09-26 16:00:00+00:00,65234.0,66500.0,64625.8,66000.1,8973.1382816
2024-09-27 16:00:00+00:00,2024-09-27 16:00:00+00:00,66000.0,66364.0,65414.6,65619.0,4033.42758245
2024-09-28 16:00:00+00:00,2024-09-28 16:00:00+00:00,65619.1,66000.0,65420.0,65756.2,2593.70282044
2024-09-29 16:00:00+00:00,2024-09-29 16:00:00+00:00,65756.2,66079.6,63250.0,63558.8,8887.05845981
2024-09-30 16:00:00+00:00,2024-09-30 16:00:00+00:00,63558.8,64128.0,61798.1,62629.6,10271.45946509
2024-10-01 16:00:00+00:00,2024-10-01 16:00:00+00:00,62629.6,62777.0,60160.1,61875.5,12560.70071691
2024-10-02 16:00:00+00:00,2024-10-02 16:00:00+00:00,61875.5,62375.6,59800.0,60636.3,9771.59191899
2024-10-03 16:00:00+00:00,2024-10-03 16:00:00+00:00,60636.4,62010.4,59910.0,61884.0,8456.35098503
2024-10-04 16:00:00+00:00,2024-10-04 16:00:00+00:00,61884.1,62480.8,61643.4,62167.2,3249.54480013
2024-10-05 16:00:00+00:00,2024-10-05 16:00:00+00:00,62167.3,62797.1,61706.0,62724.8,2158.07986544
2024-10-06 16:00:00+00:00,2024-10-06 16:00:00+00:00,62724.9,64466.9,62305.6,63658.0,8343.06479607
2024-10-07 16:00:00+00:00,2024-10-07 16:00:00+00:00,63658.0,63916.5,61866.0,62287.5,6792.98008595
2024-10-08 16:00:00+00:00,2024-10-08 16:00:00+00:00,62287.5,62596.0,61634.0,62309.9,5255.63240276
2024-10-09 16:00:00+00:00,2024-10-09 16:00:00+00:00,62310.0,62346.5,60302.0,60795.2,6470.04140182
2024-10-10 16:00:00+00:00,2024-10-10 16:00:00+00:00,60796.0,62466.0,58935.6,62267.1,8853.6468761
2024-10-11 16:00:00+00:00,2024-10-11 16:00:00+00:00,62267.2,63488.0,62130.0,63166.1,6695.93902606
2024-10-12 16:00:00+00:00,2024-10-12 16:00:00+00:00,63166.2,63400.0,62050.0,62230.1,3144.36672091
2024-10-13 16:00:00+00:00,2024-10-13 16:00:00+00:00,62230.0,66294.0,62169.4,65878.1,11712.53268901
2024-10-14 16:00:00+00:00,2024-10-14 16:00:00+00:00,65878.0,67963.6,64781.5,66023.1,13486.36513222
2024-10-15 16:00:00+00:00,2024-10-15 16:00:00+00:00,66023.1,68422.6,65982.7,67759.3,12304.6642775
2024-10-16 16:00:00+00:00,2024-10-16 16:00:00+00:00,67759.5,68107.9,66670.0,67590.5,6952.24643837
2024-10-17 16:00:00+00:00,2024-10-17 16:00:00+00:00,67590.5,68880.0,66720.0,68744.2,8677.19707784
2024-10-18 16:00:00+00:00,2024-10-18 16:00:00+00:00,68744.5,69000.0,68080.0,68227.7,3801.3260623
2024-10-19 16:00:00+00:00,2024-10-19 16:00:00+00:00,68227.8,68765.2,68006.0,68631.9,2367.03397535
2024-10-20 16:00:00+00:00,2024-10-20 16:00:00+00:00,68632.0,69546.0,66842.8,67331.5,9470.0471967
2024-10-21 16:00:00+00:00,2024-10-21 16:00:00+00:00,67331.5,67925.9,66555.0,67283.5,9717.99223215
2024-10-22 16:00:00+00:00,2024-10-22 16:00:00+00:00,67283.6,67838.0,65923.1,66220.0,6705.20525113
2024-10-23 16:00:00+00:00,2024-10-23 16:00:00+00:00,66220.1,67984.0,65251.0,67697.7,8245.1343376
2024-10-24 16:00:00+00:00,2024-10-24 16:00:00+00:00,67697.8,68850.3,67250.0,67687.5,7081.09915405
2024-10-25 16:00:00+00:00,2024-10-25 16:00:00+00:00,67687.5,67870.2,65588.7,66886.2,9204.3518236
2024-10-26 16:00:00+00:00,2024-10-26 16:00:00+00:00,66886.1,67852.1,66788.9,67786.0,2108.62752954
2024-10-27 16:00:00+00:00,2024-10-27 16:00:00+00:00,67785.9,69285.0,67544.4,68491.5,6596.09915596
2024-10-28 16:00:00+00:00,2024-10-28 16:00:00+00:00,68490.8,72440.3,68450.0,72398.3,13686.22038749
2024-10-29 16:00:00+00:00,2024-10-29 16:00:00+00:00,72398.1,73650.0,71440.0,72060.2,12330.68717055
2024-10-30 16:00:00+00:00,2024-10-30 16:00:00+00:00,72060.2,72962.0,70444.0,70628.0,10423.51659655
2024-10-31 16:00:00+00:00,2024-10-31 16:00:00+00:00,70627.9,71629.9,68829.9,69391.0,11613.24775187
2024-11-01 16:00:00+00:00,2024-11-01 16:00:00+00:00,69391.5,70514.5,68800.2,69391.3,5559.09506179
2024-11-02 16:00:00+00:00,2024-11-02 16:00:00+00:00,69391.4,69607.1,67458.0,68100.0,5924.11651167
2024-11-03 16:00:00+00:00,2024-11-03 16:00:00+00:00,68100.0,69499.0,67682.6,68645.5,6845.02571518
2024-11-04 16:00:00+00:00,2024-11-04 16:00:00+00:00,68645.5,70329.9,66822.5,69632.1,10628.57459656
2024-11-05 16:00:00+00:00,2024-11-05 16:00:00+00:00,69632.7,75409.6,68709.0,74296.4,30369.04235989
2024-11-06 16:00:00+00:00,2024-11-06 16:00:00+00:00,74299.6,76388.0,74116.5,76056.3,12139.14726695
2024-11-07 16:00:00+00:00,2024-11-07 16:00:00+00:00,76056.5,76848.1,75484.3,76418.8,10343.68871473
2024-11-08 16:00:00+00:00,2024-11-08 16:00:00+00:00,76418.9,77179.1,75800.2,76321.2,6235.04273498
2024-11-09 16:00:00+00:00,2024-11-09 16:00:00+00:00,76321.3,80100.0,75714.2,79687.3,13082.58593771
2024-11-10 16:00:00+00:00,2024-11-10 16:00:00+00:00,79687.2,84288.0,78500.0,84068.2,16175.65835375
2024-11-11 16:00:00+00:00,2024-11-11 16:00:00+00:00,84068.1,89970.2,83825.6,86611.9,33585.88344133
2024-11-12 16:00:00+00:00,2024-11-12 16:00:00+00:00,86611.8,92666.0,85725.7,92525.6,20348.51273694
2024-11-13 16:00:00+00:00,2024-11-13 16:00:00+00:00,92525.7,93263.0,87837.7,87954.9,20387.7071534
2024-11-14 16:00:00+00:00,2024-11-14 16:00:00+00:00,87954.9,90707.5,86666.6,88439.9,13795.42050888
2024-11-15 16:00:00+00:00,2024-11-15 16:00:00+00:00,88439.9,91851.2,88376.1,90527.8,8170.39307369
2024-11-16 16:00:00+00:00,2024-11-16 16:00:00+00:00,90527.8,91489.9,89354.3,90260.0,5809.9788386
2024-11-17 16:00:00+00:00,2024-11-17 16:00:00+00:00,90260.1,92644.1,88714.2,92333.3,13414.50070423
2024-11-18 16:00:00+00:00,2024-11-18 16:00:00+00:00,92339.1,92800.0,89675.2,92380.7,13365.1025809
2024-11-19 16:00:00+00:00,2024-11-19 16:00:00+00:00,92382.5,94800.0,91304.1,94724.9,12810.37557192
2024-11-20 16:00:00+00:00,2024-11-20 16:00:00+00:00,94724.8,98400.0,93128.0,96659.9,18772.66146575
2024-11-21 16:00:00+00:00,2024-11-21 16:00:00+00:00,96659.9,99408.0,96300.0,98650.5,12848.66152969
2024-11-22 16:00:00+00:00,2024-11-22 16:00:00+00:00,98648.1,99588.0,98200.0,98377.2,7645.62725977
2024-11-23 16:00:00+00:00,2024-11-23 16:00:00+00:00,98377.3,98569.3,95920.4,95920.9,7237.51655135
2024-11-24 16:00:00+00:00,2024-11-24 16:00:00+00:00,95920.4,98876.0,94583.0,95995.1,10079.14630452
2024-11-25 16:00:00+00:00,2024-11-25 16:00:00+00:00,95995.1,96498.4,91466.0,92815.1,14181.33800374
2024-11-26 16:00:00+00:00,2024-11-26 16:00:00+00:00,92815.1,95858.0,90800.0,95544.3,11046.6247376
2024-11-27 16:00:00+00:00,2024-11-27 16:00:00+00:00,95544.3,97203.8,94610.0,94998.4,7934.35594018
2024-11-28 16:00:00+00:00,2024-11-28 16:00:00+00:00,94998.4,98628.0,94703.2,98003.1,7435.50049527
2024-11-29 16:00:00+00:00,2024-11-29 16:00:00+00:00,98008.0,98439.7,96080.1,96646.7,5211.22155837
2024-11-30 16:00:00+00:00,2024-11-30 16:00:00+00:00,96646.6,97406.8,95678.0,97029.4,4199.56874168
2024-12-01 16:00:00+00:00,2024-12-01 16:00:00+00:00,97029.5,98174.4,94770.0,97035.8,8330.74687735
2024-12-02 16:00:00+00:00,2024-12-02 16:00:00+00:00,97035.7,97352.0,93583.8,95683.9,9101.65835662
2024-12-03 16:00:00+00:00,2024-12-03 16:00:00+00:00,95684.0,96965.1,94852.0,95746.3,7635.06618011
2024-12-04 16:00:00+00:00,2024-12-04 16:00:00+00:00,95746.4,104056.0,94580.0,101308.1,23060.24691862
2024-12-05 16:00:00+00:00,2024-12-05 16:00:00+00:00,101308.1,102028.0,89711.9,99312.2,20552.33706257
2024-12-06 16:00:00+00:00,2024-12-06 16:00:00+00:00,99312.2,101901.8,98752.0,99733.3,6663.02420345
2024-12-07 16:00:00+00:00,2024-12-07 16:00:00+00:00,99733.4,100500.0,98663.2,99907.1,4122.7548541
2024-12-08 16:00:00+00:00,2024-12-08 16:00:00+00:00,99907.2,101362.7,97512.2,97805.4,8442.18305696
2024-12-09 16:00:00+00:00,2024-12-09 16:00:00+00:00,97807.9,98391.8,94000.0,95655.9,14515.64388211
2024-12-10 16:00:00+00:00,2024-12-10 16:00:00+00:00,95656.0,100790.0,94244.3,100374.1,12024.02198895
2024-12-11 16:00:00+00:00,2024-12-11 16:00:00+00:00,100374.2,101884.0,99602.9,101795.4,9538.95067919
2024-12-12 16:00:00+00:00,2024-12-12 16:00:00+00:00,101795.5,102538.9,99200.0,99874.9,9246.75911245
2024-12-13 16:00:00+00:00,2024-12-13 16:00:00+00:00,99872.6,102666.0,99792.0,101624.2,6380.58771697
2024-12-14 16:00:00+00:00,2024-12-14 16:00:00+00:00,101624.2,103360.7,100606.9,102696.9,4526.30649307
2024-12-15 16:00:00+00:00,2024-12-15 16:00:00+00:00,102696.9,106660.8,102580.5,106319.9,10591.11690828
2024-12-16 16:00:00+00:00,2024-12-16 16:00:00+00:00,106324.7,108365.0,105461.5,106471.0,10071.25219352
2024-12-17 16:00:00+00:00,2024-12-17 16:00:00+00:00,106471.1,107636.3,103113.2,104427.3,9900.93241666
2024-12-18 16:00:00+00:00,2024-12-18 16:00:00+00:00,104432.5,104983.4,98770.1,100676.1,18639.5833838
2024-12-19 16:00:00+00:00,2024-12-19 16:00:00+00:00,100676.1,101199.9,92268.0,96989.3,28942.18656755
2024-12-20 16:00:00+00:00,2024-12-20 16:00:00+00:00,96988.9,99553.7,95400.0,97524.1,9625.33078007
2024-12-21 16:00:00+00:00,2024-12-21 16:00:00+00:00,97524.0,98053.6,95131.0,95370.9,4575.4871583
2024-12-22 16:00:00+00:00,2024-12-22 16:00:00+00:00,95370.9,96538.4,93112.0,93256.3,8426.23967098
2024-12-23 16:00:00+00:00,2024-12-23 16:00:00+00:00,93253.9,98319.7,92525.0,98306.8,8754.38118257
2024-12-24 16:00:00+00:00,2024-12-24 16:00:00+00:00,98306.7,99480.2,97249.2,98532.9,7520.3126466
2024-12-25 16:00:00+00:00,2024-12-25 16:00:00+00:00,98533.3,99968.9,95179.4,96039.7,7133.15034606
2024-12-26 16:00:00+00:00,2024-12-26 16:00:00+00:00,96039.2,97561.4,94012.9,94576.5,7598.68597939
2024-12-27 16:00:00+00:00,2024-12-27 16:00:00+00:00,94576.7,95331.2,93500.0,94444.1,4056.97205345
2024-12-28 16:00:00+00:00,2024-12-28 16:00:00+00:00,94444.1,95750.0,94000.1,94505.4,2847.88535392
2024-12-29 16:00:00+00:00,2024-12-29 16:00:00+00:00,94505.5,94575.6,91540.0,92123.0,8848.32680276
2024-12-30 16:00:00+00:00,2024-12-30 16:00:00+00:00,92122.7,96258.9,91807.0,95417.8,9983.14015356
2024-12-31 16:00:00+00:00,2024-12-31 16:00:00+00:00,95417.9,95590.0,92888.0,94442.9,4968.14872682
2025-01-01 16:00:00+00:00,2025-01-01 16:00:00+00:00,94442.9,97428.4,93740.4,96476.5,7119.81780219
2025-01-02 16:00:00+00:00,2025-01-02 16:00:00+00:00,96473.0,97847.6,96043.8,97524.4,5405.32529154
2025-01-03 16:00:00+00:00,2025-01-03 16:00:00+00:00,97525.0,98977.9,97392.5,97665.3,4370.84016229
2025-01-04 16:00:00+00:00,2025-01-04 16:00:00+00:00,97665.3,98785.7,97260.8,98029.8,2436.48911861
2025-01-05 16:00:00+00:00,2025-01-05 16:00:00+00:00,98029.8,102476.0,97561.9,102149.4,6132.07154628
2025-01-06 16:00:00+00:00,2025-01-06 16:00:00+00:00,102149.9,102750.0,97097.6,97942.8,8715.20324348
2025-01-07 16:00:00+00:00,2025-01-07 16:00:00+00:00,97952.2,98352.2,94529.0,95481.4,9224.97367125
2025-01-08 16:00:00+00:00,2025-01-08 16:00:00+00:00,95481.5,95497.5,91800.0,94247.1,9432.02665716
2025-01-09 16:00:00+00:00,2025-01-09 16:00:00+00:00,94247.1,95264.4,91200.0,93734.9,10342.50261248
2025-01-10 16:00:00+00:00,2025-01-10 16:00:00+00:00,93735.0,95853.1,93185.4,94413.0,3606.06269993
2025-01-11 16:00:00+00:00,2025-01-11 16:00:00+00:00,94412.9,95465.0,93711.8,95073.9,2056.57009721
2025-01-12 16:00:00+00:00,2025-01-12 16:00:00+00:00,95073.9,95947.2,89111.0,92123.5,12472.76573868
2025-01-13 16:00:00+00:00,2025-01-13 16:00:00+00:00,92123.6,97384.0,91242.5,96475.7,10123.01702215
2025-01-14 16:00:00+00:00,2025-01-14 16:00:00+00:00,96475.7,99773.0,95340.1,98985.9,7830.16396599
2025-01-15 16:00:00+00:00,2025-01-15 16:00:00+00:00,98985.8,100880.0,97311.1,99299.9,8047.72567482
2025-01-16 16:00:00+00:00,2025-01-16 16:00:00+00:00,99299.9,104248.3,99063.4,104013.6,10588.00599974
2025-01-17 16:00:00+00:00,2025-01-17 16:00:00+00:00,104013.6,105847.4,102288.0,104561.4,10173.58495552
2025-01-18 16:00:00+00:00,2025-01-18 16:00:00+00:00,104561.4,105730.7,103148.1,104933.5,8620.66383717
2025-01-19 16:00:00+00:00,2025-01-19 16:00:00+00:00,104933.5,109800.0,99526.4,104940.7,26174.63327745
2025-01-20 16:00:00+00:00,2025-01-20 16:00:00+00:00,104950.3,107040.7,100111.0,103954.2,20499.05988776
2025-01-21 16:00:00+00:00,2025-01-21 16:00:00+00:00,103954.2,107285.8,103638.5,104188.0,11848.9694155
2025-01-22 16:00:00+00:00,2025-01-22 16:00:00+00:00,104189.0,106062.1,101233.0,105272.7,11803.64460861
2025-01-23 16:00:00+00:00,2025-01-23 16:00:00+00:00,105272.9,106863.1,102213.2,105862.2,14599.81461841
2025-01-24 16:00:00+00:00,2025-01-24 16:00:00+00:00,105862.1,107146.3,104106.1,104897.2,4662.90009693
2025-01-25 16:00:00+00:00,2025-01-25 16:00:00+00:00,104897.3,105526.6,104429.1,104972.6,2415.67725378
2025-01-26 16:00:00+00:00,2025-01-26 16:00:00+00:00,104972.5,105270.4,97751.6,101101.3,14960.93501003
2025-01-27 16:00:00+00:00,2025-01-27 16:00:00+00:00,101101.3,103848.0,98859.0,102776.8,9522.83961963
2025-01-28 16:00:00+00:00,2025-01-28 16:00:00+00:00,102776.7,103114.5,100274.4,101975.5,6161.25577812
2025-01-29 16:00:00+00:00,2025-01-29 16:00:00+00:00,101975.5,106450.3,101416.9,105564.0,10286.63036897
2025-01-30 16:00:00+00:00,2025-01-30 16:00:00+00:00,105564.0,106000.0,103900.0,105438.0,6888.84139038
2025-01-31 16:00:00+00:00,2025-01-31 16:00:00+00:00,105437.9,105574.6,101389.6,102074.3,7410.78998721
2025-02-01 16:00:00+00:00,2025-02-01 16:00:00+00:00,102074.2,102289.0,98170.0,99348.2,6364.25862137
2025-02-02 16:00:00+00:00,2025-02-02 16:00:00+00:00,99348.2,99490.0,91182.6,98831.9,28649.09520794
2025-02-03 16:00:00+00:00,2025-02-03 16:00:00+00:00,98832.0,102500.0,97843.9,99355.3,13214.68600385
2025-02-04 16:00:00+00:00,2025-02-04 16:00:00+00:00,99357.6,100780.9,96136.2,98114.6,9829.71499174
2025-02-05 16:00:00+00:00,2025-02-05 16:00:00+00:00,98114.6,99132.2,96156.0,97338.6,6877.12302248
2025-02-06 16:00:00+00:00,2025-02-06 16:00:00+00:00,97338.7,100149.8,95680.0,98302.1,9588.19379174
2025-02-07 16:00:00+00:00,2025-02-07 16:00:00+00:00,98305.1,98595.7,95601.0,95855.6,5638.85447682
2025-02-08 16:00:00+00:00,2025-02-08 16:00:00+00:00,95855.6,97329.0,95688.0,96488.7,2937.97419407
2025-02-09 16:00:00+00:00,2025-02-09 16:00:00+00:00,96488.8,98358.3,94705.8,97224.0,7288.31833519
2025-02-10 16:00:00+00:00,2025-02-10 16:00:00+00:00,97226.0,98489.7,96565.6,97020.2,4772.86061371
2025-02-11 16:00:00+00:00,2025-02-11 16:00:00+00:00,97024.3,97049.6,94021.3,95805.1,7945.59447372
2025-02-12 16:00:00+00:00,2025-02-12 16:00:00+00:00,95805.1,98136.1,95120.2,95999.9,7237.18727711
2025-02-13 16:00:00+00:00,2025-02-13 16:00:00+00:00,95996.0,97583.1,95209.4,96936.1,4906.53730646
2025-02-14 16:00:00+00:00,2025-02-14 16:00:00+00:00,96938.0,98843.9,96494.4,97639.0,5033.00349587
2025-02-15 16:00:00+00:00,2025-02-15 16:00:00+00:00,97639.1,97754.0,96685.7,96913.6,2742.91285958
2025-02-16 16:00:00+00:00,2025-02-16 16:00:00+00:00,96913.7,97300.0,95558.1,95656.1,4450.47762264
2025-02-17 16:00:00+00:00,2025-02-17 16:00:00+00:00,95656.1,96750.0,95072.6,95542.0,5468.76852454
2025-02-18 16:00:00+00:00,2025-02-18 16:00:00+00:00,95542.0,96710.5,93363.3,95940.2,7231.52968117
2025-02-19 16:00:00+00:00,2025-02-19 16:00:00+00:00,95940.1,98038.0,95403.7,96907.3,4960.89925485
2025-02-20 16:00:00+00:00,2025-02-20 16:00:00+00:00,96907.4,99485.9,96874.1,98110.0,8149.64487437
2025-02-21 16:00:00+00:00,2025-02-21 16:00:00+00:00,98109.9,98760.0,94858.5,96581.4,8781.31543894
2025-02-22 16:00:00+00:00,2025-02-22 16:00:00+00:00,96581.4,96814.0,95400.1,95451.7,2380.96624529
2025-02-23 16:00:00+00:00,2025-02-23 16:00:00+00:00,95451.7,96513.7,93827.1,94338.1,6621.96604935
2025-02-24 16:00:00+00:00,2025-02-24 16:00:00+00:00,94334.1,95191.6,86050.0,87241.6,24764.34712171
2025-02-25 16:00:00+00:00,2025-02-25 16:00:00+00:00,87243.9,89470.2,85425.5,87559.9,14565.09467029
2025-02-26 16:00:00+00:00,2025-02-26 16:00:00+00:00,87564.7,87799.9,82236.0,85499.6,18636.22935729
2025-02-27 16:00:00+00:00,2025-02-27 16:00:00+00:00,85500.8,85699.6,78258.5,83997.2,27841.62346766
2025-02-28 16:00:00+00:00,2025-02-28 16:00:00+00:00,83997.1,86547.3,83181.7,84790.0,11217.5374469
2025-03-01 16:00:00+00:00,2025-03-01 16:00:00+00:00,84790.0,88675.6,84690.2,87427.9,7302.71936886
2025-03-02 16:00:00+00:00,2025-03-02 16:00:00+00:00,87428.0,95000.0,87310.8,90031.0,24100.352626
2025-03-03 16:00:00+00:00,2025-03-03 16:00:00+00:00,90031.1,90999.9,81501.0,82980.2,21202.12960773
2025-03-04 16:00:00+00:00,2025-03-04 16:00:00+00:00,82981.9,90932.4,82000.4,88342.1,16471.932256
2025-03-05 16:00:00+00:00,2025-03-05 16:00:00+00:00,88338.0,92812.3,87589.2,90822.5,11396.48341535
2025-03-06 16:00:00+00:00,2025-03-06 16:00:00+00:00,90824.0,91290.3,84640.0,88451.9,20888.29766441
2025-03-07 16:00:00+00:00,2025-03-07 16:00:00+00:00,88444.0,89040.0,85217.8,86398.1,11272.1756916
2025-03-08 16:00:00+00:00,2025-03-08 16:00:00+00:00,86398.1,86511.7,82740.5,83070.1,6340.02350641
2025-03-09 16:00:00+00:00,2025-03-09 16:00:00+00:00,83070.1,84069.4,79155.0,80039.5,18162.60738378
2025-03-10 16:00:00+00:00,2025-03-10 16:00:00+00:00,80037.9,82267.0,76600.0,81229.5,22197.07509064
2025-03-11 16:00:00+00:00,2025-03-11 16:00:00+00:00,81228.7,84499.0,80597.7,81733.3,14212.26211624
2025-03-12 16:00:00+00:00,2025-03-12 16:00:00+00:00,81731.8,84333.3,80953.6,81043.9,9206.75297655
2025-03-13 16:00:00+00:00,2025-03-13 16:00:00+00:00,81041.2,85300.0,79940.0,84734.0,10221.35071989
2025-03-14 16:00:00+00:00,2025-03-14 16:00:00+00:00,84734.1,84958.0,83609.2,84334.1,4651.28224608
2025-03-15 16:00:00+00:00,2025-03-15 16:00:00+00:00,84334.1,84491.0,82357.0,83316.6,4254.51644329
2025-03-16 16:00:00+00:00,2025-03-16 16:00:00+00:00,83316.5,85154.0,82000.0,83538.1,9407.22972983
2025-03-17 16:00:00+00:00,2025-03-17 16:00:00+00:00,83538.2,84764.3,81144.0,81600.1,8844.9481551
2025-03-18 16:00:00+00:00,2025-03-18 16:00:00+00:00,81600.1,84893.5,81240.0,84737.9,6801.48686018
2025-03-19 16:00:00+00:00,2025-03-19 16:00:00+00:00,84738.0,87446.9,83570.0,84692.6,11265.74375026
2025-03-20 16:00:00+00:00,2025-03-20 16:00:00+00:00,84687.4,84921.0,83170.6,83576.1,6993.91378563
2025-03-21 16:00:00+00:00,2025-03-21 16:00:00+00:00,83570.3,84583.3,83376.1,84117.9,2813.77808048
2025-03-22 16:00:00+00:00,2025-03-22 16:00:00+00:00,84117.9,85266.6,83650.0,85194.0,2860.008936
2025-03-23 16:00:00+00:00,2025-03-23 16:00:00+00:00,85194.0,88769.2,84813.0,88330.0,7442.84672798
2025-03-24 16:00:00+00:00,2025-03-24 16:00:00+00:00,88330.0,88533.3,86303.3,87768.1,8571.88448978
2025-03-25 16:00:00+00:00,2025-03-25 16:00:00+00:00,87768.1,88545.7,86434.3,86740.8,6834.29078633
2025-03-26 16:00:00+00:00,2025-03-26 16:00:00+00:00,86740.7,87765.2,85800.0,86970.9,7716.35080362
2025-03-27 16:00:00+00:00,2025-03-27 16:00:00+00:00,86969.6,87724.0,83958.9,84051.5,10682.67231878
2025-03-28 16:00:00+00:00,2025-03-28 16:00:00+00:00,84051.5,84626.7,82011.0,82418.4,6397.5754882
2025-03-29 16:00:00+00:00,2025-03-29 16:00:00+00:00,82418.4,83535.4,81644.2,82735.2,4027.41018753
2025-03-30 16:00:00+00:00,2025-03-30 16:00:00+00:00,82736.5,83929.6,81268.5,83423.0,7962.98532699
2025-03-31 16:00:00+00:00,2025-03-31 16:00:00+00:00,83420.7,85500.0,82263.6,85286.8,7590.75561026
2025-04-01 16:00:00+00:00,2025-04-01 16:00:00+00:00,85288.2,87344.0,83900.0,86752.4,8618.73579234
2025-04-02 16:00:00+00:00,2025-04-02 16:00:00+00:00,86755.0,88500.0,81203.0,82046.1,15290.0102588
2025-04-03 16:00:00+00:00,2025-04-03 16:00:00+00:00,82046.1,84725.0,81543.7,82860.1,13568.15968904
2025-04-04 16:00:00+00:00,2025-04-04 16:00:00+00:00,82862.0,84613.2,82383.0,82620.5,6674.30347988
2025-04-05 16:00:00+00:00,2025-04-05 16:00:00+00:00,82620.1,83793.7,82216.0,82547.6,4136.1309227
2025-04-06 16:00:00+00:00,2025-04-06 16:00:00+00:00,82547.6,82565.8,74501.6,78480.1,29696.55764944
2025-04-07 16:00:00+00:00,2025-04-07 16:00:00+00:00,78480.0,80860.0,77293.5,78497.0,10532.14066129
2025-04-08 16:00:00+00:00,2025-04-08 16:00:00+00:00,78496.9,78524.9,74627.5,77261.4,16947.01736214
2025-04-09 16:00:00+00:00,2025-04-09 16:00:00+00:00,77269.2,83583.1,77134.6,78750.7,20913.80735661
2025-04-10 16:00:00+00:00,2025-04-10 16:00:00+00:00,78750.6,83333.0,78462.0,82527.9,13392.28244773
2025-04-11 16:00:00+00:00,2025-04-11 16:00:00+00:00,82528.0,85400.0,82012.6,84996.2,8994.69258695
2025-04-12 16:00:00+00:00,2025-04-12 16:00:00+00:00,84996.2,86100.0,83458.0,83850.8,8224.42709272
2025-04-13 16:00:00+00:00,2025-04-13 16:00:00+00:00,83850.8,85808.1,83020.2,84102.0,9499.20214462
2025-04-14 16:00:00+00:00,2025-04-14 16:00:00+00:00,84106.7,86460.0,83859.3,84915.7,7719.55535163
2025-04-15 16:00:00+00:00,2025-04-15 16:00:00+00:00,84917.7,85280.5,83107.6,84849.5,6775.01908096
2025-04-16 16:00:00+00:00,2025-04-16 16:00:00+00:00,84849.9,85550.0,83276.6,84544.6,5648.40127777
2025-04-17 16:00:00+00:00,2025-04-17 16:00:00+00:00,84544.7,85489.0,84335.0,84375.2,4828.04317107
2025-04-18 16:00:00+00:00,2025-04-18 16:00:00+00:00,84375.2,85661.0,84300.0,85190.0,3956.19782456
2025-04-19 16:00:00+00:00,2025-04-19 16:00:00+00:00,85190.0,85380.0,83941.7,84345.4,6203.57239704
2025-04-20 16:00:00+00:00,2025-04-20 16:00:00+00:00,84345.4,88466.0,84259.4,88042.5,10115.72802589
2025-04-21 16:00:00+00:00,2025-04-21 16:00:00+00:00,88042.6,91427.2,86400.0,90925.9,11984.63115858
2025-04-22 16:00:00+00:00,2025-04-22 16:00:00+00:00,90926.0,94779.6,90612.0,93188.5,13546.93697376
2025-04-23 16:00:00+00:00,2025-04-23 16:00:00+00:00,93188.5,94212.1,91662.9,93205.8,7399.31753921
2025-04-24 16:00:00+00:00,2025-04-24 16:00:00+00:00,93205.8,95768.4,92670.1,95067.6,9608.9532083
2025-04-25 16:00:00+00:00,2025-04-25 16:00:00+00:00,95067.6,95550.0,93870.1,94366.0,4764.64770792
2025-04-26 16:00:00+00:00,2025-04-26 16:00:00+00:00,94366.0,95310.0,93610.3,93902.1,3867.88669137
2025-04-27 16:00:00+00:00,2025-04-27 16:00:00+00:00,93902.1,95600.0,92774.1,93840.0,8384.46340142
2025-04-28 16:00:00+00:00,2025-04-28 16:00:00+00:00,93838.5,95465.2,93450.0,94840.4,5731.51159817
2025-04-29 16:00:00+00:00,2025-04-29 16:00:00+00:00,94840.5,95464.9,92914.1,94009.3,7735.83004376
2025-04-30 16:00:00+00:00,2025-04-30 16:00:00+00:00,94007.3,97426.0,93528.1,96849.8,7885.70379417
2025-05-01 16:00:00+00:00,2025-05-01 16:00:00+00:00,96849.9,97896.0,96188.0,97331.1,9367.80968417
2025-05-02 16:00:00+00:00,2025-05-02 16:00:00+00:00,97331.1,97799.9,95850.0,96428.0,4770.9117209
2025-05-03 16:00:00+00:00,2025-05-03 16:00:00+00:00,96428.0,96448.0,95234.0,95467.6,3096.38072488
2025-05-04 16:00:00+00:00,2025-05-04 16:00:00+00:00,95467.6,95760.4,93489.1,93782.8,6169.64672732
